Date-Time-Start; Date-Time-End; Gebäude 255 Pumpe 3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-12-19 02:15:00; 2016-12-19 02:30:00; 19.968000; 19.968000; 15321.677200; 15321.677200; 0
2016-12-19 02:30:00; 2016-12-19 02:45:00; 20.288000; 20.288000; 15321.739600; 15321.739600; 0
2016-12-19 02:45:00; 2016-12-19 03:00:00; 20.352000; 20.352000; 15321.803000; 15321.803000; 0
2016-12-19 03:00:00; 2016-12-19 03:15:00; 20.032000; 20.032000; 15321.866600; 15321.866600; 0
2016-12-19 03:15:00; 2016-12-19 03:30:00; 20.416000; 20.416000; 15321.929200; 15321.929200; 0
2016-12-19 03:30:00; 2016-12-19 03:45:00; 20.608000; 20.608000; 15321.993000; 15321.993000; 0
2016-12-19 03:45:00; 2016-12-19 04:00:00; 20.288000; 20.288000; 15322.057400; 15322.057400; 0
2016-12-19 04:00:00; 2016-12-19 04:15:00; 20.416000; 20.416000; 15322.120800; 15322.120800; 0
2016-12-19 04:15:00; 2016-12-19 04:30:00; 20.928000; 20.928000; 15322.184600; 15322.184600; 0
2016-12-19 04:30:00; 2016-12-19 04:45:00; 20.928000; 20.928000; 15322.250000; 15322.250000; 0
2016-12-19 04:45:00; 2016-12-19 05:00:00; 21.504000; 21.504000; 15322.315400; 15322.315400; 0
2016-12-19 05:00:00; 2016-12-19 05:15:00; 22.272000; 22.272000; 15322.382600; 15322.382600; 0
2016-12-19 05:15:00; 2016-12-19 05:30:00; 22.400000; 22.400000; 15322.452200; 15322.452200; 0
2016-12-19 05:30:00; 2016-12-19 05:45:00; 22.656000; 22.656000; 15322.522200; 15322.522200; 0
2016-12-19 05:45:00; 2016-12-19 06:00:00; 22.848000; 22.848000; 15322.593000; 15322.593000; 0
2016-12-19 06:00:00; 2016-12-19 06:15:00; 25.216000; 25.216000; 15322.664400; 15322.664400; 0
2016-12-19 06:15:00; 2016-12-19 06:30:00; 27.072000; 27.072000; 15322.743200; 15322.743200; 0
2016-12-19 06:30:00; 2016-12-19 06:45:00; 26.816000; 26.816000; 15322.827800; 15322.827800; 0
2016-12-19 06:45:00; 2016-12-19 07:00:00; 26.816000; 26.816000; 15322.911600; 15322.911600; 0
2016-12-19 07:00:00; 2016-12-19 07:15:00; 26.432000; 26.432000; 15322.995400; 15322.995400; 0
2016-12-19 07:15:00; 2016-12-19 07:30:00; 26.432000; 26.432000; 15323.078000; 15323.078000; 0
2016-12-19 07:30:00; 2016-12-19 07:45:00; 26.176000; 26.176000; 15323.160600; 15323.160600; 0
2016-12-19 07:45:00; 2016-12-19 08:00:00; 25.408000; 25.408000; 15323.242400; 15323.242400; 0
2016-12-19 08:00:00; 2016-12-19 08:15:00; 25.920000; 25.920000; 15323.321800; 15323.321800; 0
2016-12-19 08:15:00; 2016-12-19 08:30:00; 26.112000; 26.112000; 15323.402800; 15323.402800; 0
2016-12-19 08:30:00; 2016-12-19 08:45:00; 25.728000; 25.728000; 15323.484400; 15323.484400; 0
2016-12-19 08:45:00; 2016-12-19 09:00:00; 24.832000; 24.832000; 15323.564800; 15323.564800; 0
2016-12-19 09:00:00; 2016-12-19 09:15:00; 24.704000; 24.704000; 15323.642400; 15323.642400; 0
2016-12-19 09:15:00; 2016-12-19 09:30:00; 24.320000; 24.320000; 15323.719600; 15323.719600; 0
2016-12-19 09:30:00; 2016-12-19 09:45:00; 24.064000; 24.064000; 15323.795600; 15323.795600; 0
2016-12-19 09:45:00; 2016-12-19 10:00:00; 25.408000; 25.408000; 15323.870800; 15323.870800; 0
2016-12-19 10:00:00; 2016-12-19 10:15:00; 25.920000; 25.920000; 15323.950200; 15323.950200; 0
2016-12-19 10:15:00; 2016-12-19 10:30:00; 25.280000; 25.280000; 15324.031200; 15324.031200; 0
2016-12-19 10:30:00; 2016-12-19 10:45:00; 25.088000; 25.088000; 15324.110200; 15324.110200; 0
2016-12-19 10:45:00; 2016-12-19 11:00:00; 25.216000; 25.216000; 15324.188600; 15324.188600; 0
2016-12-19 11:00:00; 2016-12-19 11:15:00; 25.280000; 25.280000; 15324.267400; 15324.267400; 0
2016-12-19 11:15:00; 2016-12-19 11:30:00; 25.344000; 25.344000; 15324.346400; 15324.346400; 0
2016-12-19 11:30:00; 2016-12-19 11:45:00; 25.856000; 25.856000; 15324.425600; 15324.425600; 0
2016-12-19 11:45:00; 2016-12-19 12:00:00; 25.408000; 25.408000; 15324.506400; 15324.506400; 0
2016-12-19 12:00:00; 2016-12-19 12:15:00; 25.536000; 25.536000; 15324.585800; 15324.585800; 0
2016-12-19 12:15:00; 2016-12-19 12:30:00; 25.856000; 25.856000; 15324.665600; 15324.665600; 0
2016-12-19 12:30:00; 2016-12-19 12:45:00; 25.280000; 25.280000; 15324.746400; 15324.746400; 0
2016-12-19 12:45:00; 2016-12-19 13:00:00; 25.344000; 25.344000; 15324.825400; 15324.825400; 0
2016-12-19 13:00:00; 2016-12-19 13:15:00; 25.024000; 25.024000; 15324.904600; 15324.904600; 0
2016-12-19 13:15:00; 2016-12-19 13:30:00; 25.152000; 25.152000; 15324.982800; 15324.982800; 0
2016-12-19 13:30:00; 2016-12-19 13:45:00; 24.192000; 24.192000; 15325.061400; 15325.061400; 0
2016-12-19 13:45:00; 2016-12-19 14:00:00; 24.384000; 24.384000; 15325.137000; 15325.137000; 0
2016-12-19 14:00:00; 2016-12-19 14:15:00; 24.128000; 24.128000; 15325.213200; 15325.213200; 0
2016-12-19 14:15:00; 2016-12-19 14:30:00; 24.000000; 24.000000; 15325.288600; 15325.288600; 0
2016-12-19 14:30:00; 2016-12-19 14:45:00; 24.064000; 24.064000; 15325.363600; 15325.363600; 0
2016-12-19 14:45:00; 2016-12-19 15:00:00; 24.640000; 24.640000; 15325.438800; 15325.438800; 0
2016-12-19 15:00:00; 2016-12-19 15:15:00; 24.128000; 24.128000; 15325.515800; 15325.515800; 0
2016-12-19 15:15:00; 2016-12-19 15:30:00; 23.808000; 23.808000; 15325.591200; 15325.591200; 0
2016-12-19 15:30:00; 2016-12-19 15:45:00; 24.320000; 24.320000; 15325.665600; 15325.665600; 0
2016-12-19 15:45:00; 2016-12-19 16:00:00; 24.128000; 24.128000; 15325.741600; 15325.741600; 0
2016-12-19 16:00:00; 2016-12-19 16:15:00; 23.680000; 23.680000; 15325.817000; 15325.817000; 0
2016-12-19 16:15:00; 2016-12-19 16:30:00; 23.744000; 23.744000; 15325.891000; 15325.891000; 0
2016-12-19 16:30:00; 2016-12-19 16:45:00; 23.488000; 23.488000; 15325.965200; 15325.965200; 0
2016-12-19 16:45:00; 2016-12-19 17:00:00; 23.488000; 23.488000; 15326.038600; 15326.038600; 0
2016-12-19 17:00:00; 2016-12-19 17:15:00; 24.000000; 24.000000; 15326.112000; 15326.112000; 0
2016-12-19 17:15:00; 2016-12-19 17:30:00; 23.552000; 23.552000; 15326.187000; 15326.187000; 0
2016-12-19 17:30:00; 2016-12-19 17:45:00; 22.784000; 22.784000; 15326.260600; 15326.260600; 0
2016-12-19 17:45:00; 2016-12-19 18:00:00; 22.720000; 22.720000; 15326.331800; 15326.331800; 0
2016-12-19 18:00:00; 2016-12-19 18:15:00; 21.824000; 21.824000; 15326.402800; 15326.402800; 0
2016-12-19 18:15:00; 2016-12-19 18:30:00; 20.672000; 20.672000; 15326.471000; 15326.471000; 0
2016-12-19 18:30:00; 2016-12-19 18:45:00; 20.544000; 20.544000; 15326.535600; 15326.535600; 0
2016-12-19 18:45:00; 2016-12-19 19:00:00; 20.736000; 20.736000; 15326.599800; 15326.599800; 0
2016-12-19 19:00:00; 2016-12-19 19:15:00; 20.160000; 20.160000; 15326.664600; 15326.664600; 0
2016-12-19 19:15:00; 2016-12-19 19:30:00; 20.352000; 20.352000; 15326.727600; 15326.727600; 0
2016-12-19 19:30:00; 2016-12-19 19:45:00; 20.480000; 20.480000; 15326.791200; 15326.791200; 0
2016-12-19 19:45:00; 2016-12-19 20:00:00; 20.352000; 20.352000; 15326.855200; 15326.855200; 0
2016-12-19 20:00:00; 2016-12-19 20:15:00; 20.416000; 20.416000; 15326.918800; 15326.918800; 0
2016-12-19 20:15:00; 2016-12-19 20:30:00; 20.544000; 20.544000; 15326.982600; 15326.982600; 0
2016-12-19 20:30:00; 2016-12-19 20:45:00; 20.096000; 20.096000; 15327.046800; 15327.046800; 0
2016-12-19 20:45:00; 2016-12-19 21:00:00; 20.096000; 20.096000; 15327.109600; 15327.109600; 0
2016-12-19 21:00:00; 2016-12-19 21:15:00; 20.416000; 20.416000; 15327.172400; 15327.172400; 0
2016-12-19 21:15:00; 2016-12-19 21:30:00; 20.608000; 20.608000; 15327.236200; 15327.236200; 0
2016-12-19 21:30:00; 2016-12-19 21:45:00; 20.608000; 20.608000; 15327.300600; 15327.300600; 0
2016-12-19 21:45:00; 2016-12-19 22:00:00; 20.736000; 20.736000; 15327.365000; 15327.365000; 0
2016-12-19 22:00:00; 2016-12-19 22:15:00; 20.864000; 20.864000; 15327.429800; 15327.429800; 0
2016-12-19 22:15:00; 2016-12-19 22:30:00; 20.800000; 20.800000; 15327.495000; 15327.495000; 0
2016-12-19 22:30:00; 2016-12-19 22:45:00; 21.248000; 21.248000; 15327.560000; 15327.560000; 0
2016-12-19 22:45:00; 2016-12-19 23:00:00; 21.440000; 21.440000; 15327.626400; 15327.626400; 0
2016-12-19 23:00:00; 2016-12-19 23:15:00; 21.056000; 21.056000; 15327.693400; 15327.693400; 0
2016-12-19 23:15:00; 2016-12-19 23:30:00; 21.184000; 21.184000; 15327.759200; 15327.759200; 0
2016-12-19 23:30:00; 2016-12-19 23:45:00; 21.312000; 21.312000; 15327.825400; 15327.825400; 0
2016-12-19 23:45:00; 2016-12-20 00:00:00; 20.928000; 20.928000; 15327.892000; 15327.892000; 0
2016-12-20 00:00:00; 2016-12-20 00:15:00; 20.928000; 20.928000; 15327.957400; 15327.957400; 0
2016-12-20 00:15:00; 2016-12-20 00:30:00; 21.504000; 21.504000; 15328.022800; 15328.022800; 0
2016-12-20 00:30:00; 2016-12-20 00:45:00; 21.312000; 21.312000; 15328.090000; 15328.090000; 0
2016-12-20 00:45:00; 2016-12-20 01:00:00; 21.056000; 21.056000; 15328.156600; 15328.156600; 0
2016-12-20 01:00:00; 2016-12-20 01:15:00; 21.248000; 21.248000; 15328.222400; 15328.222400; 0
2016-12-20 01:15:00; 2016-12-20 01:30:00; 21.056000; 21.056000; 15328.288800; 15328.288800; 0
2016-12-20 01:30:00; 2016-12-20 01:45:00; 20.864000; 20.864000; 15328.354600; 15328.354600; 0
2016-12-20 01:45:00; 2016-12-20 02:00:00; 21.440000; 21.440000; 15328.419800; 15328.419800; 0
2016-12-20 02:00:00; 2016-12-20 02:15:00; 21.056000; 21.056000; 15328.486800; 15328.486800; 0
2016-12-20 02:15:00; 2016-12-20 02:30:00; 21.056000; 21.056000; 15328.552600; 15328.552600; 0
2016-12-20 02:30:00; 2016-12-20 02:45:00; 20.928000; 20.928000; 15328.618400; 15328.618400; 0
2016-12-20 02:45:00; 2016-12-20 03:00:00; 21.056000; 21.056000; 15328.683800; 15328.683800; 0
2016-12-20 03:00:00; 2016-12-20 03:15:00; 20.864000; 20.864000; 15328.749600; 15328.749600; 0
2016-12-20 03:15:00; 2016-12-20 03:30:00; 20.864000; 20.864000; 15328.814800; 15328.814800; 0
2016-12-20 03:30:00; 2016-12-20 03:45:00; 21.376000; 21.376000; 15328.880000; 15328.880000; 0
2016-12-20 03:45:00; 2016-12-20 04:00:00; 21.120000; 21.120000; 15328.946800; 15328.946800; 0
2016-12-20 04:00:00; 2016-12-20 04:15:00; 21.120000; 21.120000; 15329.012800; 15329.012800; 0
2016-12-20 04:15:00; 2016-12-20 04:30:00; 21.888000; 21.888000; 15329.078800; 15329.078800; 0
2016-12-20 04:30:00; 2016-12-20 04:45:00; 22.144000; 22.144000; 15329.147200; 15329.147200; 0
