Date-Time-Start; Date-Time-End; Gebäude 211 Kabel 1-3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-10-16 08:00:00; 2016-10-16 08:15:00; 2.400000; 2.400000; 12544.444000; 12544.444000; 0
2016-10-16 08:15:00; 2016-10-16 08:30:00; 2.720000; 2.720000; 12544.447000; 12544.447000; 0
2016-10-16 08:30:00; 2016-10-16 08:45:00; 2.400000; 2.400000; 12544.450400; 12544.450400; 0
2016-10-16 08:45:00; 2016-10-16 09:00:00; 2.240000; 2.240000; 12544.453400; 12544.453400; 0
2016-10-16 09:00:00; 2016-10-16 09:15:00; 2.400000; 2.400000; 12544.456200; 12544.456200; 0
2016-10-16 09:15:00; 2016-10-16 09:30:00; 2.240000; 2.240000; 12544.459200; 12544.459200; 0
2016-10-16 09:30:00; 2016-10-16 09:45:00; 2.400000; 2.400000; 12544.462000; 12544.462000; 0
2016-10-16 09:45:00; 2016-10-16 10:00:00; 2.560000; 2.560000; 12544.465000; 12544.465000; 0
2016-10-16 10:00:00; 2016-10-16 10:15:00; 2.400000; 2.400000; 12544.468200; 12544.468200; 0
2016-10-16 10:15:00; 2016-10-16 10:30:00; 2.400000; 2.400000; 12544.471200; 12544.471200; 0
2016-10-16 10:30:00; 2016-10-16 10:45:00; 2.240000; 2.240000; 12544.474200; 12544.474200; 0
2016-10-16 10:45:00; 2016-10-16 11:00:00; 2.400000; 2.400000; 12544.477000; 12544.477000; 0
2016-10-16 11:00:00; 2016-10-16 11:15:00; 2.240000; 2.240000; 12544.480000; 12544.480000; 0
2016-10-16 11:15:00; 2016-10-16 11:30:00; 2.400000; 2.400000; 12544.482800; 12544.482800; 0
2016-10-16 11:30:00; 2016-10-16 11:45:00; 2.240000; 2.240000; 12544.485800; 12544.485800; 0
2016-10-16 11:45:00; 2016-10-16 12:00:00; 2.240000; 2.240000; 12544.488600; 12544.488600; 0
2016-10-16 12:00:00; 2016-10-16 12:15:00; 2.880000; 2.880000; 12544.491400; 12544.491400; 0
2016-10-16 12:15:00; 2016-10-16 12:30:00; 2.560000; 2.560000; 12544.495000; 12544.495000; 0
2016-10-16 12:30:00; 2016-10-16 12:45:00; 2.240000; 2.240000; 12544.498200; 12544.498200; 0
2016-10-16 12:45:00; 2016-10-16 13:00:00; 2.400000; 2.400000; 12544.501000; 12544.501000; 0
2016-10-16 13:00:00; 2016-10-16 13:15:00; 2.560000; 2.560000; 12544.504000; 12544.504000; 0
2016-10-16 13:15:00; 2016-10-16 13:30:00; 2.400000; 2.400000; 12544.507200; 12544.507200; 0
2016-10-16 13:30:00; 2016-10-16 13:45:00; 2.240000; 2.240000; 12544.510200; 12544.510200; 0
2016-10-16 13:45:00; 2016-10-16 14:00:00; 2.240000; 2.240000; 12544.513000; 12544.513000; 0
2016-10-16 14:00:00; 2016-10-16 14:15:00; 2.240000; 2.240000; 12544.515800; 12544.515800; 0
2016-10-16 14:15:00; 2016-10-16 14:30:00; 2.240000; 2.240000; 12544.518600; 12544.518600; 0
2016-10-16 14:30:00; 2016-10-16 14:45:00; 2.240000; 2.240000; 12544.521400; 12544.521400; 0
2016-10-16 14:45:00; 2016-10-16 15:00:00; 2.400000; 2.400000; 12544.524200; 12544.524200; 0
2016-10-16 15:00:00; 2016-10-16 15:15:00; 2.560000; 2.560000; 12544.527200; 12544.527200; 0
2016-10-16 15:15:00; 2016-10-16 15:30:00; 2.400000; 2.400000; 12544.530400; 12544.530400; 0
2016-10-16 15:30:00; 2016-10-16 15:45:00; 2.400000; 2.400000; 12544.533400; 12544.533400; 0
2016-10-16 15:45:00; 2016-10-16 16:00:00; 2.400000; 2.400000; 12544.536400; 12544.536400; 0
2016-10-16 16:00:00; 2016-10-16 16:15:00; 2.560000; 2.560000; 12544.539400; 12544.539400; 0
2016-10-16 16:15:00; 2016-10-16 16:30:00; 2.400000; 2.400000; 12544.542600; 12544.542600; 0
2016-10-16 16:30:00; 2016-10-16 16:45:00; 2.560000; 2.560000; 12544.545600; 12544.545600; 0
2016-10-16 16:45:00; 2016-10-16 17:00:00; 2.400000; 2.400000; 12544.548800; 12544.548800; 0
2016-10-16 17:00:00; 2016-10-16 17:15:00; 2.560000; 2.560000; 12544.551800; 12544.551800; 0
2016-10-16 17:15:00; 2016-10-16 17:30:00; 2.400000; 2.400000; 12544.555000; 12544.555000; 0
2016-10-16 17:30:00; 2016-10-16 17:45:00; 2.400000; 2.400000; 12544.558000; 12544.558000; 0
2016-10-16 17:45:00; 2016-10-16 18:00:00; 2.720000; 2.720000; 12544.561000; 12544.561000; 0
2016-10-16 18:00:00; 2016-10-16 18:15:00; 2.400000; 2.400000; 12544.564400; 12544.564400; 0
2016-10-16 18:15:00; 2016-10-16 18:30:00; 2.560000; 2.560000; 12544.567400; 12544.567400; 0
2016-10-16 18:30:00; 2016-10-16 18:45:00; 2.560000; 2.560000; 12544.570600; 12544.570600; 0
2016-10-16 18:45:00; 2016-10-16 19:00:00; 2.400000; 2.400000; 12544.573800; 12544.573800; 0
2016-10-16 19:00:00; 2016-10-16 19:15:00; 2.720000; 2.720000; 12544.576800; 12544.576800; 0
2016-10-16 19:15:00; 2016-10-16 19:30:00; 2.240000; 2.240000; 12544.580200; 12544.580200; 0
2016-10-16 19:30:00; 2016-10-16 19:45:00; 2.400000; 2.400000; 12544.583000; 12544.583000; 0
2016-10-16 19:45:00; 2016-10-16 20:00:00; 2.560000; 2.560000; 12544.586000; 12544.586000; 0
2016-10-16 20:00:00; 2016-10-16 20:15:00; 2.560000; 2.560000; 12544.589200; 12544.589200; 0
2016-10-16 20:15:00; 2016-10-16 20:30:00; 2.560000; 2.560000; 12544.592400; 12544.592400; 0
2016-10-16 20:30:00; 2016-10-16 20:45:00; 2.400000; 2.400000; 12544.595600; 12544.595600; 0
2016-10-16 20:45:00; 2016-10-16 21:00:00; 2.560000; 2.560000; 12544.598600; 12544.598600; 0
2016-10-16 21:00:00; 2016-10-16 21:15:00; 2.560000; 2.560000; 12544.601800; 12544.601800; 0
2016-10-16 21:15:00; 2016-10-16 21:30:00; 2.720000; 2.720000; 12544.605000; 12544.605000; 0
2016-10-16 21:30:00; 2016-10-16 21:45:00; 2.560000; 2.560000; 12544.608400; 12544.608400; 0
2016-10-16 21:45:00; 2016-10-16 22:00:00; 2.560000; 2.560000; 12544.611600; 12544.611600; 0
2016-10-16 22:00:00; 2016-10-16 22:15:00; 2.400000; 2.400000; 12544.614800; 12544.614800; 0
2016-10-16 22:15:00; 2016-10-16 22:30:00; 2.560000; 2.560000; 12544.617800; 12544.617800; 0
2016-10-16 22:30:00; 2016-10-16 22:45:00; 2.560000; 2.560000; 12544.621000; 12544.621000; 0
2016-10-16 22:45:00; 2016-10-16 23:00:00; 2.400000; 2.400000; 12544.624200; 12544.624200; 0
2016-10-16 23:00:00; 2016-10-16 23:15:00; 2.560000; 2.560000; 12544.627200; 12544.627200; 0
2016-10-16 23:15:00; 2016-10-16 23:30:00; 2.560000; 2.560000; 12544.630400; 12544.630400; 0
2016-10-16 23:30:00; 2016-10-16 23:45:00; 2.720000; 2.720000; 12544.633600; 12544.633600; 0
2016-10-16 23:45:00; 2016-10-17 00:00:00; 2.400000; 2.400000; 12544.637000; 12544.637000; 0
2016-10-17 00:00:00; 2016-10-17 00:15:00; 2.400000; 2.400000; 12544.640000; 12544.640000; 0
2016-10-17 00:15:00; 2016-10-17 00:30:00; 2.400000; 2.400000; 12544.643000; 12544.643000; 0
2016-10-17 00:30:00; 2016-10-17 00:45:00; 2.240000; 2.240000; 12544.646000; 12544.646000; 0
2016-10-17 00:45:00; 2016-10-17 01:00:00; 2.560000; 2.560000; 12544.648800; 12544.648800; 0
2016-10-17 01:00:00; 2016-10-17 01:15:00; 2.400000; 2.400000; 12544.652000; 12544.652000; 0
2016-10-17 01:15:00; 2016-10-17 01:30:00; 2.400000; 2.400000; 12544.655000; 12544.655000; 0
2016-10-17 01:30:00; 2016-10-17 01:45:00; 2.400000; 2.400000; 12544.658000; 12544.658000; 0
2016-10-17 01:45:00; 2016-10-17 02:00:00; 2.400000; 2.400000; 12544.661000; 12544.661000; 0
2016-10-17 02:00:00; 2016-10-17 02:15:00; 2.400000; 2.400000; 12544.664000; 12544.664000; 0
2016-10-17 02:15:00; 2016-10-17 02:30:00; 2.400000; 2.400000; 12544.667000; 12544.667000; 0
2016-10-17 02:30:00; 2016-10-17 02:45:00; 2.400000; 2.400000; 12544.670000; 12544.670000; 0
2016-10-17 02:45:00; 2016-10-17 03:00:00; 2.400000; 2.400000; 12544.673000; 12544.673000; 0
2016-10-17 03:00:00; 2016-10-17 03:15:00; 2.400000; 2.400000; 12544.676000; 12544.676000; 0
2016-10-17 03:15:00; 2016-10-17 03:30:00; 2.400000; 2.400000; 12544.679000; 12544.679000; 0
2016-10-17 03:30:00; 2016-10-17 03:45:00; 2.400000; 2.400000; 12544.682000; 12544.682000; 0
2016-10-17 03:45:00; 2016-10-17 04:00:00; 2.400000; 2.400000; 12544.685000; 12544.685000; 0
2016-10-17 04:00:00; 2016-10-17 04:15:00; 2.400000; 2.400000; 12544.688000; 12544.688000; 0
2016-10-17 04:15:00; 2016-10-17 04:30:00; 2.400000; 2.400000; 12544.691000; 12544.691000; 0
2016-10-17 04:30:00; 2016-10-17 04:45:00; 2.400000; 2.400000; 12544.694000; 12544.694000; 0
2016-10-17 04:45:00; 2016-10-17 05:00:00; 2.240000; 2.240000; 12544.697000; 12544.697000; 0
2016-10-17 05:00:00; 2016-10-17 05:15:00; 2.400000; 2.400000; 12544.699800; 12544.699800; 0
2016-10-17 05:15:00; 2016-10-17 05:30:00; 2.560000; 2.560000; 12544.702800; 12544.702800; 0
2016-10-17 05:30:00; 2016-10-17 05:45:00; 2.400000; 2.400000; 12544.706000; 12544.706000; 0
2016-10-17 05:45:00; 2016-10-17 06:00:00; 2.400000; 2.400000; 12544.709000; 12544.709000; 0
2016-10-17 06:00:00; 2016-10-17 06:15:00; 2.400000; 2.400000; 12544.712000; 12544.712000; 0
2016-10-17 06:15:00; 2016-10-17 06:30:00; 2.400000; 2.400000; 12544.715000; 12544.715000; 0
2016-10-17 06:30:00; 2016-10-17 06:45:00; 2.240000; 2.240000; 12544.718000; 12544.718000; 0
2016-10-17 06:45:00; 2016-10-17 07:00:00; 2.560000; 2.560000; 12544.720800; 12544.720800; 0
2016-10-17 07:00:00; 2016-10-17 07:15:00; 2.240000; 2.240000; 12544.724000; 12544.724000; 0
2016-10-17 07:15:00; 2016-10-17 07:30:00; 2.560000; 2.560000; 12544.726800; 12544.726800; 0
2016-10-17 07:30:00; 2016-10-17 07:45:00; 2.560000; 2.560000; 12544.730000; 12544.730000; 0
2016-10-17 07:45:00; 2016-10-17 08:00:00; 2.560000; 2.560000; 12544.733200; 12544.733200; 0
2016-10-17 08:00:00; 2016-10-17 08:15:00; 2.400000; 2.400000; 12544.736400; 12544.736400; 0
2016-10-17 08:15:00; 2016-10-17 08:30:00; 2.240000; 2.240000; 12544.739400; 12544.739400; 0
2016-10-17 08:30:00; 2016-10-17 08:45:00; 2.080000; 2.080000; 12544.742200; 12544.742200; 0
2016-10-17 08:45:00; 2016-10-17 09:00:00; 2.080000; 2.080000; 12544.744800; 12544.744800; 0
2016-10-17 09:00:00; 2016-10-17 09:15:00; 2.240000; 2.240000; 12544.747400; 12544.747400; 0
2016-10-17 09:15:00; 2016-10-17 09:30:00; 1.920000; 1.920000; 12544.750200; 12544.750200; 0
2016-10-17 09:30:00; 2016-10-17 09:45:00; 2.080000; 2.080000; 12544.752600; 12544.752600; 0
2016-10-17 09:45:00; 2016-10-17 10:00:00; 2.080000; 2.080000; 12544.755200; 12544.755200; 0
2016-10-17 10:00:00; 2016-10-17 10:15:00; 2.080000; 2.080000; 12544.757800; 12544.757800; 0
2016-10-17 10:15:00; 2016-10-17 10:30:00; 2.080000; 2.080000; 12544.760400; 12544.760400; 0
2016-10-17 10:30:00; 2016-10-17 10:45:00; 2.080000; 2.080000; 12544.763000; 12544.763000; 0
2016-10-17 10:45:00; 2016-10-17 11:00:00; 2.080000; 2.080000; 12544.765600; 12544.765600; 0
2016-10-17 11:00:00; 2016-10-17 11:15:00; 2.240000; 2.240000; 12544.768200; 12544.768200; 0
2016-10-17 11:15:00; 2016-10-17 11:30:00; 2.880000; 2.880000; 12544.771000; 12544.771000; 0
2016-10-17 11:30:00; 2016-10-17 11:45:00; 2.880000; 2.880000; 12544.774600; 12544.774600; 0
2016-10-17 11:45:00; 2016-10-17 12:00:00; 2.720000; 2.720000; 12544.778200; 12544.778200; 0
2016-10-17 12:00:00; 2016-10-17 12:15:00; 3.040000; 3.040000; 12544.781600; 12544.781600; 0
2016-10-17 12:15:00; 2016-10-17 12:30:00; 2.720000; 2.720000; 12544.785400; 12544.785400; 0
2016-10-17 12:30:00; 2016-10-17 12:45:00; 2.880000; 2.880000; 12544.788800; 12544.788800; 0
2016-10-17 12:45:00; 2016-10-17 13:00:00; 2.880000; 2.880000; 12544.792400; 12544.792400; 0
2016-10-17 13:00:00; 2016-10-17 13:15:00; 2.880000; 2.880000; 12544.796000; 12544.796000; 0
2016-10-17 13:15:00; 2016-10-17 13:30:00; 2.720000; 2.720000; 12544.799600; 12544.799600; 0
2016-10-17 13:30:00; 2016-10-17 13:45:00; 2.880000; 2.880000; 12544.803000; 12544.803000; 0
2016-10-17 13:45:00; 2016-10-17 14:00:00; 2.880000; 2.880000; 12544.806600; 12544.806600; 0
2016-10-17 14:00:00; 2016-10-17 14:15:00; 2.560000; 2.560000; 12544.810200; 12544.810200; 0
2016-10-17 14:15:00; 2016-10-17 14:30:00; 2.240000; 2.240000; 12544.813400; 12544.813400; 0
2016-10-17 14:30:00; 2016-10-17 14:45:00; 2.080000; 2.080000; 12544.816200; 12544.816200; 0
2016-10-17 14:45:00; 2016-10-17 15:00:00; 2.560000; 2.560000; 12544.818800; 12544.818800; 0
2016-10-17 15:00:00; 2016-10-17 15:15:00; 2.560000; 2.560000; 12544.822000; 12544.822000; 0
2016-10-17 15:15:00; 2016-10-17 15:30:00; 2.720000; 2.720000; 12544.825200; 12544.825200; 0
2016-10-17 15:30:00; 2016-10-17 15:45:00; 2.560000; 2.560000; 12544.828600; 12544.828600; 0
2016-10-17 15:45:00; 2016-10-17 16:00:00; 3.040000; 3.040000; 12544.831800; 12544.831800; 0
2016-10-17 16:00:00; 2016-10-17 16:15:00; 2.720000; 2.720000; 12544.835600; 12544.835600; 0
2016-10-17 16:15:00; 2016-10-17 16:30:00; 2.720000; 2.720000; 12544.839000; 12544.839000; 0
2016-10-17 16:30:00; 2016-10-17 16:45:00; 2.880000; 2.880000; 12544.842400; 12544.842400; 0
2016-10-17 16:45:00; 2016-10-17 17:00:00; 3.360000; 3.360000; 12544.846000; 12544.846000; 0
2016-10-17 17:00:00; 2016-10-17 17:15:00; 3.840000; 3.840000; 12544.850200; 12544.850200; 0
2016-10-17 17:15:00; 2016-10-17 17:30:00; 4.000000; 4.000000; 12544.855000; 12544.855000; 0
2016-10-17 17:30:00; 2016-10-17 17:45:00; 3.840000; 3.840000; 12544.860000; 12544.860000; 0
2016-10-17 17:45:00; 2016-10-17 18:00:00; 4.000000; 4.000000; 12544.864800; 12544.864800; 0
2016-10-17 18:00:00; 2016-10-17 18:15:00; 4.000000; 4.000000; 12544.869800; 12544.869800; 0
2016-10-17 18:15:00; 2016-10-17 18:30:00; 4.160000; 4.160000; 12544.874800; 12544.874800; 0
2016-10-17 18:30:00; 2016-10-17 18:45:00; 3.840000; 3.840000; 12544.880000; 12544.880000; 0
2016-10-17 18:45:00; 2016-10-17 19:00:00; 3.840000; 3.840000; 12544.884800; 12544.884800; 0
2016-10-17 19:00:00; 2016-10-17 19:15:00; 4.160000; 4.160000; 12544.889600; 12544.889600; 0
2016-10-17 19:15:00; 2016-10-17 19:30:00; 2.400000; 2.400000; 12544.894800; 12544.894800; 0
2016-10-17 19:30:00; 2016-10-17 19:45:00; 2.400000; 2.400000; 12544.897800; 12544.897800; 0
2016-10-17 19:45:00; 2016-10-17 20:00:00; 2.400000; 2.400000; 12544.900800; 12544.900800; 0
2016-10-17 20:00:00; 2016-10-17 20:15:00; 2.400000; 2.400000; 12544.903800; 12544.903800; 0
2016-10-17 20:15:00; 2016-10-17 20:30:00; 2.400000; 2.400000; 12544.906800; 12544.906800; 0
2016-10-17 20:30:00; 2016-10-17 20:45:00; 2.400000; 2.400000; 12544.909800; 12544.909800; 0
2016-10-17 20:45:00; 2016-10-17 21:00:00; 2.560000; 2.560000; 12544.912800; 12544.912800; 0
2016-10-17 21:00:00; 2016-10-17 21:15:00; 2.400000; 2.400000; 12544.916000; 12544.916000; 0
2016-10-17 21:15:00; 2016-10-17 21:30:00; 2.560000; 2.560000; 12544.919000; 12544.919000; 0
2016-10-17 21:30:00; 2016-10-17 21:45:00; 2.560000; 2.560000; 12544.922200; 12544.922200; 0
2016-10-17 21:45:00; 2016-10-17 22:00:00; 2.560000; 2.560000; 12544.925400; 12544.925400; 0
2016-10-17 22:00:00; 2016-10-17 22:15:00; 2.400000; 2.400000; 12544.928600; 12544.928600; 0
2016-10-17 22:15:00; 2016-10-17 22:30:00; 2.560000; 2.560000; 12544.931600; 12544.931600; 0
2016-10-17 22:30:00; 2016-10-17 22:45:00; 2.560000; 2.560000; 12544.934800; 12544.934800; 0
2016-10-17 22:45:00; 2016-10-17 23:00:00; 2.560000; 2.560000; 12544.938000; 12544.938000; 0
2016-10-17 23:00:00; 2016-10-17 23:15:00; 2.560000; 2.560000; 12544.941200; 12544.941200; 0
2016-10-17 23:15:00; 2016-10-17 23:30:00; 2.560000; 2.560000; 12544.944400; 12544.944400; 0
2016-10-17 23:30:00; 2016-10-17 23:45:00; 2.720000; 2.720000; 12544.947600; 12544.947600; 0
2016-10-17 23:45:00; 2016-10-18 00:00:00; 2.560000; 2.560000; 12544.951000; 12544.951000; 0
2016-10-18 00:00:00; 2016-10-18 00:15:00; 2.560000; 2.560000; 12544.954200; 12544.954200; 0
2016-10-18 00:15:00; 2016-10-18 00:30:00; 2.560000; 2.560000; 12544.957400; 12544.957400; 0
2016-10-18 00:30:00; 2016-10-18 00:45:00; 2.400000; 2.400000; 12544.960600; 12544.960600; 0
2016-10-18 00:45:00; 2016-10-18 01:00:00; 2.720000; 2.720000; 12544.963600; 12544.963600; 0
2016-10-18 01:00:00; 2016-10-18 01:15:00; 2.560000; 2.560000; 12544.967000; 12544.967000; 0
2016-10-18 01:15:00; 2016-10-18 01:30:00; 2.560000; 2.560000; 12544.970200; 12544.970200; 0
2016-10-18 01:30:00; 2016-10-18 01:45:00; 2.560000; 2.560000; 12544.973400; 12544.973400; 0
2016-10-18 01:45:00; 2016-10-18 02:00:00; 2.560000; 2.560000; 12544.976600; 12544.976600; 0
2016-10-18 02:00:00; 2016-10-18 02:15:00; 2.560000; 2.560000; 12544.979800; 12544.979800; 0
2016-10-18 02:15:00; 2016-10-18 02:30:00; 2.560000; 2.560000; 12544.983000; 12544.983000; 0
2016-10-18 02:30:00; 2016-10-18 02:45:00; 2.560000; 2.560000; 12544.986200; 12544.986200; 0
2016-10-18 02:45:00; 2016-10-18 03:00:00; 2.560000; 2.560000; 12544.989400; 12544.989400; 0
2016-10-18 03:00:00; 2016-10-18 03:15:00; 2.720000; 2.720000; 12544.992600; 12544.992600; 0
2016-10-18 03:15:00; 2016-10-18 03:30:00; 2.560000; 2.560000; 12544.996000; 12544.996000; 0
2016-10-18 03:30:00; 2016-10-18 03:45:00; 2.560000; 2.560000; 12544.999200; 12544.999200; 0
2016-10-18 03:45:00; 2016-10-18 04:00:00; 2.560000; 2.560000; 12545.002400; 12545.002400; 0
2016-10-18 04:00:00; 2016-10-18 04:15:00; 2.560000; 2.560000; 12545.005600; 12545.005600; 0
2016-10-18 04:15:00; 2016-10-18 04:30:00; 2.560000; 2.560000; 12545.008800; 12545.008800; 0
2016-10-18 04:30:00; 2016-10-18 04:45:00; 2.400000; 2.400000; 12545.012000; 12545.012000; 0
2016-10-18 04:45:00; 2016-10-18 05:00:00; 2.560000; 2.560000; 12545.015000; 12545.015000; 0
2016-10-18 05:00:00; 2016-10-18 05:15:00; 2.560000; 2.560000; 12545.018200; 12545.018200; 0
2016-10-18 05:15:00; 2016-10-18 05:30:00; 2.720000; 2.720000; 12545.021400; 12545.021400; 0
2016-10-18 05:30:00; 2016-10-18 05:45:00; 2.560000; 2.560000; 12545.024800; 12545.024800; 0
2016-10-18 05:45:00; 2016-10-18 06:00:00; 2.560000; 2.560000; 12545.028000; 12545.028000; 0
2016-10-18 06:00:00; 2016-10-18 06:15:00; 2.400000; 2.400000; 12545.031200; 12545.031200; 0
2016-10-18 06:15:00; 2016-10-18 06:30:00; 2.400000; 2.400000; 12545.034200; 12545.034200; 0
2016-10-18 06:30:00; 2016-10-18 06:45:00; 2.400000; 2.400000; 12545.037200; 12545.037200; 0
2016-10-18 06:45:00; 2016-10-18 07:00:00; 2.400000; 2.400000; 12545.040200; 12545.040200; 0
2016-10-18 07:00:00; 2016-10-18 07:15:00; 2.400000; 2.400000; 12545.043200; 12545.043200; 0
2016-10-18 07:15:00; 2016-10-18 07:30:00; 2.400000; 2.400000; 12545.046200; 12545.046200; 0
2016-10-18 07:30:00; 2016-10-18 07:45:00; 2.560000; 2.560000; 12545.049200; 12545.049200; 0
2016-10-18 07:45:00; 2016-10-18 08:00:00; 2.560000; 2.560000; 12545.052400; 12545.052400; 0
2016-10-18 08:00:00; 2016-10-18 08:15:00; 2.240000; 2.240000; 12545.055600; 12545.055600; 0
2016-10-18 08:15:00; 2016-10-18 08:30:00; 1.920000; 1.920000; 12545.058400; 12545.058400; 0
2016-10-18 08:30:00; 2016-10-18 08:45:00; 2.240000; 2.240000; 12545.060800; 12545.060800; 0
2016-10-18 08:45:00; 2016-10-18 09:00:00; 2.080000; 2.080000; 12545.063600; 12545.063600; 0
2016-10-18 09:00:00; 2016-10-18 09:15:00; 2.240000; 2.240000; 12545.066200; 12545.066200; 0
2016-10-18 09:15:00; 2016-10-18 09:30:00; 2.080000; 2.080000; 12545.069000; 12545.069000; 0
2016-10-18 09:30:00; 2016-10-18 09:45:00; 1.920000; 1.920000; 12545.071600; 12545.071600; 0
2016-10-18 09:45:00; 2016-10-18 10:00:00; 2.240000; 2.240000; 12545.074000; 12545.074000; 0
2016-10-18 10:00:00; 2016-10-18 10:15:00; 1.920000; 1.920000; 12545.076800; 12545.076800; 0
2016-10-18 10:15:00; 2016-10-18 10:30:00; 2.080000; 2.080000; 12545.079200; 12545.079200; 0
2016-10-18 10:30:00; 2016-10-18 10:45:00; 1.920000; 1.920000; 12545.081800; 12545.081800; 0
2016-10-18 10:45:00; 2016-10-18 11:00:00; 1.920000; 1.920000; 12545.084200; 12545.084200; 0
2016-10-18 11:00:00; 2016-10-18 11:15:00; 2.240000; 2.240000; 12545.086600; 12545.086600; 0
2016-10-18 11:15:00; 2016-10-18 11:30:00; 2.720000; 2.720000; 12545.089400; 12545.089400; 0
2016-10-18 11:30:00; 2016-10-18 11:45:00; 2.560000; 2.560000; 12545.092800; 12545.092800; 0
2016-10-18 11:45:00; 2016-10-18 12:00:00; 2.720000; 2.720000; 12545.096000; 12545.096000; 0
2016-10-18 12:00:00; 2016-10-18 12:15:00; 2.880000; 2.880000; 12545.099400; 12545.099400; 0
2016-10-18 12:15:00; 2016-10-18 12:30:00; 2.720000; 2.720000; 12545.103000; 12545.103000; 0
2016-10-18 12:30:00; 2016-10-18 12:45:00; 2.720000; 2.720000; 12545.106400; 12545.106400; 0
2016-10-18 12:45:00; 2016-10-18 13:00:00; 2.720000; 2.720000; 12545.109800; 12545.109800; 0
2016-10-18 13:00:00; 2016-10-18 13:15:00; 2.880000; 2.880000; 12545.113200; 12545.113200; 0
2016-10-18 13:15:00; 2016-10-18 13:30:00; 2.720000; 2.720000; 12545.116800; 12545.116800; 0
2016-10-18 13:30:00; 2016-10-18 13:45:00; 2.880000; 2.880000; 12545.120200; 12545.120200; 0
2016-10-18 13:45:00; 2016-10-18 14:00:00; 2.720000; 2.720000; 12545.123800; 12545.123800; 0
2016-10-18 14:00:00; 2016-10-18 14:15:00; 2.400000; 2.400000; 12545.127200; 12545.127200; 0
2016-10-18 14:15:00; 2016-10-18 14:30:00; 2.080000; 2.080000; 12545.130200; 12545.130200; 0
2016-10-18 14:30:00; 2016-10-18 14:45:00; 1.760000; 1.760000; 12545.132800; 12545.132800; 0
2016-10-18 14:45:00; 2016-10-18 15:00:00; 1.920000; 1.920000; 12545.135000; 12545.135000; 0
2016-10-18 15:00:00; 2016-10-18 15:15:00; 1.920000; 1.920000; 12545.137400; 12545.137400; 0
2016-10-18 15:15:00; 2016-10-18 15:30:00; 1.920000; 1.920000; 12545.139800; 12545.139800; 0
2016-10-18 15:30:00; 2016-10-18 15:45:00; 2.080000; 2.080000; 12545.142200; 12545.142200; 0
2016-10-18 15:45:00; 2016-10-18 16:00:00; 1.920000; 1.920000; 12545.144800; 12545.144800; 0
2016-10-18 16:00:00; 2016-10-18 16:15:00; 1.920000; 1.920000; 12545.147200; 12545.147200; 0
2016-10-18 16:15:00; 2016-10-18 16:30:00; 1.920000; 1.920000; 12545.149600; 12545.149600; 0
2016-10-18 16:30:00; 2016-10-18 16:45:00; 1.920000; 1.920000; 12545.152000; 12545.152000; 0
2016-10-18 16:45:00; 2016-10-18 17:00:00; 2.080000; 2.080000; 12545.154400; 12545.154400; 0
2016-10-18 17:00:00; 2016-10-18 17:15:00; 1.920000; 1.920000; 12545.157000; 12545.157000; 0
2016-10-18 17:15:00; 2016-10-18 17:30:00; 1.920000; 1.920000; 12545.159400; 12545.159400; 0
2016-10-18 17:30:00; 2016-10-18 17:45:00; 2.080000; 2.080000; 12545.161800; 12545.161800; 0
2016-10-18 17:45:00; 2016-10-18 18:00:00; 2.080000; 2.080000; 12545.164400; 12545.164400; 0
2016-10-18 18:00:00; 2016-10-18 18:15:00; 1.920000; 1.920000; 12545.167000; 12545.167000; 0
2016-10-18 18:15:00; 2016-10-18 18:30:00; 2.080000; 2.080000; 12545.169400; 12545.169400; 0
2016-10-18 18:30:00; 2016-10-18 18:45:00; 2.240000; 2.240000; 12545.172000; 12545.172000; 0
2016-10-18 18:45:00; 2016-10-18 19:00:00; 2.080000; 2.080000; 12545.174800; 12545.174800; 0
2016-10-18 19:00:00; 2016-10-18 19:15:00; 2.400000; 2.400000; 12545.177400; 12545.177400; 0
2016-10-18 19:15:00; 2016-10-18 19:30:00; 2.240000; 2.240000; 12545.180400; 12545.180400; 0
2016-10-18 19:30:00; 2016-10-18 19:45:00; 2.240000; 2.240000; 12545.183200; 12545.183200; 0
2016-10-18 19:45:00; 2016-10-18 20:00:00; 2.400000; 2.400000; 12545.186000; 12545.186000; 0
2016-10-18 20:00:00; 2016-10-18 20:15:00; 2.400000; 2.400000; 12545.189000; 12545.189000; 0
2016-10-18 20:15:00; 2016-10-18 20:30:00; 2.400000; 2.400000; 12545.192000; 12545.192000; 0
2016-10-18 20:30:00; 2016-10-18 20:45:00; 2.240000; 2.240000; 12545.195000; 12545.195000; 0
